Platform,Category,UserRecordType,Title,Country,ReleaseType,Publisher,Developer,Genre,CreatedAt,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Notes,Tags,metacritic
"Microsoft Xbox 360","Games","Owned","FIFA Street","United Kingdom","Official","Electronic Arts","EA Sports","Sports","16 abr 2021","CIB","4,91","7,7","13,89","7,7","-1.0",?,?,?,"","","77",
"Microsoft Xbox 360","Games","Owned","Forza Horizon","United States of America","Official","Microsoft Studios","Playground Games","Racing","16 abr 2021","Boxed","23,37","25,49","55,26","23,37","-1.0",?,?,?,"","","85",
"Microsoft Xbox 360","Games","Owned","Forza Horizon 2","United States of America","Official","Microsoft Studios","Playground Games","Racing","16 abr 2021","Boxed","16,5","17,32","64,39","16,5","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Game Party: In Motion","United States of America","Official","WB Games","FarSight Studios","Sports, Family, Party","16 abr 2021","CIB","4,24","5,59","10,31","5,59","-1.0",?,?,?,"","","33",
"Microsoft Xbox 360","Games","Owned","Grand Theft Auto IV","United States of America","Official","Rockstar Games","Rockstar North","Action, Adventure, First-person shooter","16 abr 2021","CIB","9,36","12,89","45,47","12,89","-1.0",?,?,?,"","","98",
"Microsoft Xbox 360","Games","Owned","Grand Theft Auto V","United States of America","Official","Rockstar Games","Rockstar North","Action, First-person shooter, Sandbox","16 abr 2021","Loose","7,94","11,3","27,46","7,94","-1.0",?,?,?,"","","97",
"Microsoft Xbox 360","Games","Owned","Halo 4","United States of America","Official","Microsoft Studios","343 Industries","Action, First-person shooter","16 abr 2021","Loose","6,21","6,95","21,59","6,21","-1.0",?,?,?,"","","87",
"Microsoft Xbox 360","Games","Owned","Harry Potter and the Deathly Hallows: Part I","United States of America","Official","Electronic Arts","EA Bright Light","Action, First-person shooter","16 abr 2021","CIB","9,82","13,53","23,23","13,53","-1.0",?,?,?,"","","38",
"Microsoft Xbox 360","Games","Owned","Just Dance 4","United States of America","Official","Ubisoft Entertainment","Ubisoft","Music","16 abr 2021","CIB","5,34","6,05","8,49","6,05","-1.0",?,?,?,"","","77",
"Microsoft Xbox 360","Games","Owned","Kinect Adventures!","United States of America","Official","Microsoft Studios","Good Science Studio","Adventure, Sports","16 abr 2021","Loose","2,36","6,89","7,35","2,36","-1.0",?,?,?,"","","61",
"Microsoft Xbox 360","Games","Owned","Kinect Sports","United States of America","Official","Microsoft Studios","Rare, Ltd.","Sports, Family","16 abr 2021","Loose","4,96","6,01","10,57","4,96","-1.0",?,?,?,"","","73",
"Microsoft Xbox 360","Games","Owned","LEGO Indiana Jones 2: The Adventure Continues","United States of America","Official","LucasArts Entertainment Company LLC","Traveller's Tales Ltd.","Action","8 sept 2024","CIB","8,77","10,59","24,27","10,59","-1.0",1.0,1.0,1.0,"","","71",
"Microsoft Xbox 360","Games","Owned","Mass Effect Trilogy","United States of America","Official","EA Arts","BioWare","Action, Adventure, RPG","24 sept 2024","CIB","14,89","16,76","43,68","16,76","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Medal of Honor","United States of America","Official","Electronic Arts","Danger Close Games","First-person shooter","16 abr 2021","CIB","4,08","8,5","17,11","8,5","-1.0",?,?,?,"","","74",
"Microsoft Xbox 360","Games","Owned","Metro 2033","United States of America","Official","THQ","4A Games","Action, First-person shooter","16 abr 2021","Boxed","8,5","11,99","25,5","9,49","-1.0",?,?,?,"","","77",
"Microsoft Xbox 360","Games","Owned","Minecraft: Xbox 360 Edition","United States of America","Official","Microsoft Studios","4J Studios","Action, Adventure, Sandbox","8 sept 2024","Boxed","14,5","15,48","74,36","14,5","-1.0",1.0,1.0,?,"","","82",
"Microsoft Xbox 360","Games","Owned","Mortal Kombat","United States of America","Official","WB Games","NetherRealm Studios","Fighting","16 abr 2021","Loose","13,33","17,64","58,45","13,33","-1.0",?,?,?,"","","86",
"Microsoft Xbox 360","Games","Owned","Need for Speed: Hot Pursuit [Limited Edition]","United States of America","Official","EA Games","Criterion Software","Racing","16 abr 2021","Boxed","5,61","7,88","21,45","5,95","-1.0",?,?,?,"","","88",
"Microsoft Xbox 360","Games","Owned","Need for Speed: Undercover","United States of America","Official","EA Games","EA Black Box","Racing","16 abr 2021","Boxed","8,66","12,76","36,32","8,66","-1.0",?,?,?,"","","64",
"Microsoft Xbox 360","Games","Owned","Pro Evolution Soccer 2011","United States of America","Official","Konami","Konami","Sports","16 abr 2021","Loose","7,47","13,34","25,51","7,47","-1.0",?,?,?,"","","79",
"Microsoft Xbox 360","Games","Owned","Pro Evolution Soccer 2014","United Kingdom","Official","Konami","Konami","Sports","16 abr 2021","Loose","4,17","7,55","8,85","4,17","-1.0",?,?,?,"","","80",
"Microsoft Xbox 360","Games","Owned","Pro Evolution Soccer 2015","United Kingdom","Official","Konami","Konami","Sports","16 abr 2021","Loose","6,25","6,83","15,71","6,25","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Pro Evolution Soccer 2016","United Kingdom","Official","Konami","Konami","Sports","16 abr 2021","CIB","6,21","12,63","19,19","12,63","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Pro Evolution Soccer 2017","United States of America","Official","Konami","Konami","Sports","16 abr 2021","Loose","19,72","22,17","60,45","19,72","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Rise of the Tomb Raider","United Kingdom","Official","Square Enix, Microsoft Studios","Crystal Dynamics, Nixxes Software BV","Action","16 abr 2021","Loose","8,96","11,37","19,6","8,96","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Skate 3","United States of America","Official","EA Games","EA Black Box","Sports","16 abr 2021","Loose","10,65","12,99","15,45","10,65","-1.0",?,?,?,"","","80",
"Microsoft Xbox 360","Games","Owned","Chronicles of Narnia: Prince Caspian","United States of America","Official","Disney Interactive","Traveller's Tales Ltd.","Action, Adventure","16 abr 2021","CIB","8,32","9,59","15,5","9,59","-1.0",?,?,?,"","","56",
"Microsoft Xbox 360","Games","Owned","Watch Dogs","United States of America","Official","Ubisoft Entertainment","Ubisoft","Action, Adventure, RPG, Strategy, First-person shooter, Fighting, Sandbox, Vehicle Sim","16 abr 2021","Loose","6,38","8,15","15,4","6,38","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox 360","Games","Owned","Wipeout: In the Zone","United States of America","Official","Activision","Activision","Sports","16 abr 2021","CIB","3,69","7,44","10","7,44","-1.0",?,?,?,"","","39",
"Microsoft Xbox 360","Games","Owned","Zumba Fitness: Join the Party","United States of America","Official","Majesco Entertainment","Pipeworks Software, Inc.","Sports, Music","16 abr 2021","CIB","3,75","5,99","6,9","5,99","-1.0",?,?,?,"","","42",
"Microsoft Xbox","Games","Owned","Harry Potter: Quidditch World Cup","United States of America","Official","Electronic Arts","Magic Pockets","Missing Field","16 abr 2021","CIB","4,95","10,49","30,49","10,49","-1.0",?,?,?,"","","69",
"Microsoft Xbox","Games","Owned","Juiced","United States of America","Official","THQ","Juice Games","Racing","7 sept 2021","New","6,1","14,56","29,49","29,49","-1.0",?,?,?,"","","68",
"Microsoft Xbox","Games","Owned","Metal Gear Solid 2: Substance","United States of America","Official","Konami","Konami","First-person shooter, Stealth","16 abr 2021","Boxed","8,4","9,75","34,9","8,4","-1.0",?,?,?,"","","87",
"Microsoft Xbox","Games","Owned","RalliSport Challenge","United States of America","Official","Microsoft Studios","Digital Illusions","Racing","16 abr 2021","Boxed","6,17","6,42","19,47","6,17","-1.0",?,?,?,"","","87",
"Microsoft Xbox One","Games","Owned","Battlefield 1: Revolution","United States of America","Official","EA Games","EA Dice","Action, First-person shooter","16 abr 2021","Loose","5,47","7,25","9,6","5,47","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox One","Games","Owned","Call of Duty: Advanced Warfare [Atlas Pro Edition]","United States of America","Official","Activision","Sledgehammer Games","First-person shooter","16 abr 2021","CIB","20,48","21,86","90,49","21,86","-1.0",?,?,?,"","","81",
"Microsoft Xbox One","Games","Owned","Call of Duty: WWII","United States of America","Official","Activision","Sledgehammer Games, Raven Software","First-person shooter","16 abr 2021","CIB","8,34","9,64","15,49","9,64","-1.0",?,?,?,"","","80",
"Microsoft Xbox One","Games","Owned","Dying Light 2: Stay Human","United States of America","Official","Techland Sp. z o.o.","Techland Sp. z o.o","Adventure, Fighting","23 feb 2025","CIB","14,67","19,39","25,49","19,39","-1.0",1.0,1.0,1.0,"","","77",
"Microsoft Xbox One","Games","Owned","FIFA 16 deluxe edition","United States of America","Official","EA Sports","EA Sports","Sports","16 abr 2021","Boxed","5,86","6,15","8","6,15","-1.0",?,?,?,"","","Missing Field",
"Microsoft Xbox One","Games","Owned","FIFA 18 [Ronaldo Edition]","United States of America","Official","EA Sports","EA Canada","Sports","16 abr 2021","Boxed","6,86","10,5","14,15","10,5","-1.0",?,?,?,"","","83",
"Microsoft Xbox One","Games","Owned","Forza Horizon 2","United States of America","Official","Microsoft Studios","Playground Games, Turn 10 Studios","Racing, Sports","16 abr 2021","CIB","20,48","22,67","72,22","22,67","-1.0",?,?,?,"","","86",
"Microsoft Xbox One","Games","Owned","Forza Horizon 2 [Day One Edition]","United States of America","Official","Microsoft Studios","Playground Games","Racing","16 abr 2021","Boxed","20,66","22,45","49,5","22,45","-1.0",?,?,?,"","","86",
"Microsoft Xbox One","Games","Owned","Grand Theft Auto V","United States of America","Official","Rockstar Games","Rockstar North","Action, Adventure, Sandbox","16 abr 2021","CIB","6,97","11,64","18,23","11,64","-1.0",?,?,?,"","","97",
"Microsoft Xbox One","Games","Owned","Halo Infinite [Steelbook]","United States of America","Official","Xbox Game Studios","343 Industries","Action, Adventure, First-person shooter","15 sept 2025","CIB","33,09","36,53","49","36,53","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Microsoft Xbox One","Games","Owned","Killer Instinct","World","Digital","Microsoft Studios","Double Helix Games, Iron Galaxy Studios, Rare, Ltd.","Fighting","16 abr 2021","Boxed","-1.0", "-1.0", "-1.0", "-1.0","-1.0",?,?,?,"","","73",
"Microsoft Xbox One","Games","Owned","Kinect Sports Rivals","United States of America","Official","Microsoft Studios","Rare, Ltd.","Sports, Family","9 ago 2025","CIB","9,5","9,61","21,97","9,61","-1.0",1.0,1.0,1.0,"","","60",
"Microsoft Xbox One","Games","Owned","Mafia III","United States of America","Official","2K Games","Hangar 13","Action","16 abr 2021","CIB","6,75","10","13,75","10","-1.0",?,?,?,"","","67",
"Microsoft Xbox One","Games","Owned","Mortal Kombat X","United States of America","Official","WB Games","NetherRealm Studios","Action, Fighting","16 abr 2021","CIB","6,56","6,92","9,49","6,92","-1.0",?,?,?,"","","86",
"Microsoft Xbox One","Games","Owned","Need For Speed","United States of America","Official","Electronic Arts","Ghost Games","Racing","16 abr 2021","Loose","8,14","9,86","17,97","8,14","-1.0",?,?,?,"","","65",
"Microsoft Xbox One","Games","Owned","PES 2018","United States of America","Official","Konami","Konami","Sports","16 abr 2021","Loose","6,44","6,49","9,5","6,44","-1.0",?,?,?,"","","82",
"Microsoft Xbox One","Games","Owned","Pro Evolution Soccer 2015","United Kingdom","Official","Konami","Konami","Sports","16 abr 2021","Boxed","4,39","5,37","7,21","5,37","-1.0",?,?,?,"","","79",
"Microsoft Xbox One","Games","Owned","Pro Evolution Soccer 2017","United States of America","Official","Konami Digital Entertainment, Inc.","Konami Digital Entertainment","Sports","16 abr 2021","Boxed","5,44","7,79","8,99","7,79","-1.0",?,?,?,"","","87",
"Microsoft Xbox One","Games","Owned","Pro Evolution Soccer 2019 [David Beckham Edition]","United States of America","Official","Konami","PES Productions","Sports","16 abr 2021","CIB","19,89","20,5","30,45","20,5","-1.0",?,?,?,"","","82",
"Microsoft Xbox One","Systems","Owned","Xbox One 1 TB Black Console","United States of America","Official","Microsoft","Missing Field","Missing Field","1 jul 2025","CIB","121,52","206,24","267,5","206,24","-1.0",0.8,0.8,0.8,"","","Missing Field",
"Microsoft Xbox One","Accessories","Owned","Xbox One Kinect Sensor","United States of America","Official","Missing Field","Missing Field","Missing Field","9 ago 2025","CIB","15,26","45,35","56,5","45,35","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Microsoft Xbox One","Controllers","Owned","Xbox Wireless Controller [Electric Volt]","United States of America","Official","Microsoft","Microsoft","Missing Field","1 jul 2025","CIB","-1.0", "-1.0", "-1.0", "-1.0","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Microsoft Xbox One","Controllers","Owned","Xbox Wireless Controller [Forza Horizon 5 Limited Edition]","United States of America","Official","Microsoft","Microsoft","Missing Field","12 jun 2025","CIB","60,6","75,51","110,48","75,51","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Microsoft Xbox One","Controllers","Owned","Xbox Wireless Controller [Starfield Limited Edition]","United States of America","Official","Microsoft","Microsoft","Missing Field","5 may 2026","CIB","80,48","84,41","150,56","84,41","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation 5","Games","Owned","Assassin's Creed Valhalla","United States of America","Official","Ubisoft","Ubisoft Montreal","Action, Adventure, RPG","4 oct 2024","CIB","10,49","12,7","18,92","12,7","-1.0",1.0,1.0,1.0,"","","84",
"Sony PlayStation 5","Games","Owned","Dirt 5","United States of America","Official","Codemasters","Codemasters","Racing, Vehicle Sim","15 sept 2025","CIB","55,49","55,5","75,5","55,5","-1.0",1.0,1.0,1.0,"","","80",
"Sony PlayStation 5","Games","Owned","Guilty Gear -Strive-","United Kingdom","Official","Bandai Namco Entertainment","ARC System Works","Fighting","12 oct 2024","CIB","31,4","32,04","41,5","32,04","-1.0",1.0,1.0,1.0,"","","87",
"Sony PlayStation 5","Games","Owned","Horizon Forbidden West","United States of America","Official","Sony Interactive Entertainment","Guerrilla Games","Action, Adventure","13 oct 2024","CIB","19,95","20,16","26,47","20,16","-1.0",1.0,1.0,1.0,"","","88",
"Sony PlayStation 5","Games","Owned","JoJo's Bizarre Adventure: All-Star Battle R","United States of America","Official","Bandai Namco Entertainment","CyberConnect2 Co., Ltd.","Fighting","4 oct 2024","CIB","12,47","12,54","16","12,54","-1.0",1.0,1.0,1.0,"","","73",
"Sony PlayStation 5","Games","Owned","Marvel's Spider-Man: Miles Morales","United States of America","Official","Sony Interactive Entertainment","Insomniac Games","Action, Adventure","22 ago 2025","CIB","12,16","14,7","20,2","14,7","-1.0",1.0,1.0,1.0,"","","85",
"Sony PlayStation 5","Accessories","Owned","Pulse 3D Wireless Headset","United States of America","Official","Sony","Sony","Missing Field","1 jul 2025","CIB","43,86","50,42","79,8","50,42","-1.0",1.0,1.0,1.0,"","","Missing Field",
"Sony PlayStation 5","Games","Owned","Ratchet & Clank: Rift Apart","United States of America","Official","Sony Computer Entertainment America, Inc.","Insomniac Games","Action, Adventure, First-person shooter, Platformer","13 oct 2024","CIB","22,49","26,69","29,59","26,69","-1.0",1.0,1.0,1.0,"","","88",
"Sony PlayStation 5","Games","Owned","Resident Evil 4","United States of America","Official","Capcom","Capcom","Action, Horror","22 may 2025","New","16,47","16,71","23,62","23,62","-1.0",?,1.0,?,"","","93",
"Sony PlayStation 5","Games","Owned","Sackboy: A Big Adventure","United States of America","Official","Sony Interactive Entertainment","Sumo Digital Ltd.","Adventure, Platformer","13 oct 2024","CIB","20,48","23,23","24","23,23","-1.0",1.0,1.0,1.0,"","","79",
"Sony PlayStation 5","Games","Owned","Sifu [Vengeance Edition]","United States of America","Official","Microids","Sloclap","Action, Fighting, Beat 'em up","12 oct 2024","CIB","23,72","40,85","52,5","40,85","-1.0",1.0,1.0,1.0,"","","81",
"Sony PlayStation 5","Games","Owned","Soul Reaver 1 & 2 Remastered [Deluxe Edition]","United States of America","Official","Aspyr","Aspyr","Action, Adventure","20 sept 2025","CIB","33,68","38,49","50,5","38,49","-1.0",1.0,1.0,1.0,"","","Missing Field",
